Subject,Word,Affix,LogRT,Sex,PrevError
2s22,nE6gtes,s,6.917715511,F,CORRECT
2s05,nE6nsom,som,6.56327708,F,CORRECT
2s21,nE6nsom,som,6.872521806,F,CORRECT
2s02,nE6nsom,som,6.573400798,F,CORRECT
2s18,nE6nsom,som,6.73344951,F,CORRECT
2s16,nE6nsom,som,6.619993203,M,CORRECT
2s08,nE6nsom,som,6.969734277,F,CORRECT
2s04,nE6nsom,som,6.674637147,M,CORRECT
2s11,nE6nsom,som,6.688392073,M,CORRECT
2s15,nE6nsom,som,6.646091769,M,CORRECT
2s12,nE6nsom,som,6.603320324,F,CORRECT
2s09,nE6nsom,som,6.759846743,F,CORRECT
2s14,nE6nsom,som,6.766341473,M,CORRECT
2s17,nE6nsom,som,7.004219338,M,CORRECT
2s01,nE6nsom,som,6.560096708,M,CORRECT
2s10,nE6nsom,som,6.692765892,M,CORRECT
2s13,nE6nsom,som,6.520989248,F,CORRECT
2s19,nE6nsom,som,7.068342344,F,CORRECT
2s06,nE6nsom,som,6.791569717,F,CORRECT
2s03,nE6nsom,som,6.797337553,M,CORRECT
2s20,nE6nsom,som,6.687046262,F,CORRECT
2s22,nE6rhed,hed,6.930279689,F,CORRECT
2s20,nE6rhed,hed,6.688005961,F,CORRECT
2s03,nE6rhed,hed,6.802116947,M,CORRECT
2s16,nE6rhed,hed,6.643086361,M,CORRECT
2s07,nE6rhed,hed,6.666829558,F,CORRECT
2s06,nE6rhed,hed,6.433309799,F,CORRECT
2s21,nE6rhed,hed,6.870084564,F,CORRECT
2s13,nE6rhed,hed,6.707253458,F,CORRECT
2s15,nE6rhed,hed,6.717320902,M,CORRECT
2s14,nE6rhed,hed,6.811123226,M,CORRECT
2s04,nE6rhed,hed,6.820245596,M,CORRECT
2s11,nE6rhed,hed,6.743741115,M,CORRECT
2s05,nE6rhed,hed,6.430267715,F,CORRECT
2s02,nE6rhed,hed,6.737310908,F,CORRECT
2s17,nE6rhed,hed,6.808520408,M,CORRECT
2s10,nE6rhed,hed,6.817305269,M,CORRECT
2s18,nE6rhed,hed,6.603347441,F,CORRECT
2s12,nE6rhed,hed,6.716098282,F,CORRECT
2s09,nE6rhed,hed,6.718554112,F,CORRECT
2s08,nE6rhed,hed,6.802439207,F,CORRECT
2s19,nE6rhed,hed,6.959227557,F,ERROR
2s03,oftest,est,6.641456284,M,CORRECT
2s02,oftest,est,6.703163573,F,CORRECT
2s04,oftest,est,6.877254834,M,CORRECT
2s06,oftest,est,6.489189734,F,ERROR
2s21,oftest,est,6.794844107,F,CORRECT
2s16,oftest,est,6.461624414,M,CORRECT
2s22,oftest,est,6.768458728,F,CORRECT
2s01,oftest,est,6.608203034,M,CORRECT
2s18,oftest,est,6.92861617,F,CORRECT
2s12,oftest,est,6.790850607,F,CORRECT
2s07,oftest,est,6.717744234,F,CORRECT
2s10,oftest,est,6.726617022,M,CORRECT
2s19,oftest,est,6.856946078,F,CORRECT
2s17,oftest,est,6.552236809,M,CORRECT
2s11,oftest,est,6.716207289,M,CORRECT
2s09,oftest,est,6.621871588,F,CORRECT
2s08,oftest,est,6.587054024,F,CORRECT
2s14,oftest,est,6.511121064,M,CORRECT
2s15,oftest,est,6.692691498,M,CORRECT
2s13,oftest,est,6.678178579,F,CORRECT
2s04,ordning,ning,6.766053456,M,CORRECT
2s09,ordning,ning,6.70638545,F,CORRECT
2s16,ordning,ning,6.50225017,M,CORRECT
2s07,ordning,ning,6.675406994,F,CORRECT
2s14,ordning,ning,6.504422895,M,CORRECT
2s03,ordning,ning,6.822937857,M,CORRECT
2s06,ordning,ning,6.738259124,F,CORRECT
2s13,ordning,ning,6.953474065,F,CORRECT
2s19,ordning,ning,6.754254388,F,CORRECT
2s08,ordning,ning,6.597582169,F,CORRECT
2s02,ordning,ning,6.644687767,F,CORRECT
2s12,ordning,ning,6.686746946,F,ERROR
2s18,ordning,ning,6.534224789,F,CORRECT
2s11,ordning,ning,6.702414808,M,CORRECT
2s21,ordning,ning,6.873505391,F,CORRECT
2s20,ordning,ning,6.431186144,F,CORRECT
2s10,ordning,ning,6.774977888,M,CORRECT
2s17,ordning,ning,6.639444368,M,ERROR
2s15,ordning,ning,6.65065414,M,CORRECT
2s22,ordning,ning,6.80356075,F,CORRECT
2s13,organisk,isk,6.750586717,F,CORRECT
2s20,organisk,isk,6.734020748,F,CORRECT
2s14,organisk,isk,6.85049686,M,CORRECT
2s02,organisk,isk,6.809977056,F,CORRECT
2s17,organisk,isk,6.829501803,M,CORRECT
2s07,organisk,isk,6.81264208,F,CORRECT
2s03,organisk,isk,6.705553412,M,CORRECT
2s01,organisk,isk,6.811607749,M,CORRECT
2s12,organisk,isk,6.769044784,F,CORRECT
2s19,organisk,isk,6.767446687,F,CORRECT
2s05,organisk,isk,6.632568152,F,CORRECT
2s22,organisk,isk,6.860883773,F,CORRECT
2s15,organisk,isk,6.706850112,M,CORRECT
2s09,organisk,isk,6.701100045,F,CORRECT
2s11,organisk,isk,6.847049404,M,CORRECT
2s10,organisk,isk,6.765799933,M,CORRECT
2s08,organisk,isk,6.935642782,F,CORRECT
2s06,organisk,isk,6.694524929,F,CORRECT
2s21,organisk,isk,6.888470518,F,CORRECT
2s16,organisk,isk,6.516858535,M,CORRECT
2s12,orientere,ere,6.926066599,F,CORRECT
2s11,orientere,ere,6.928243945,M,CORRECT
2s19,orientere,ere,6.968502246,F,CORRECT
2s02,orientere,ere,6.831435632,F,CORRECT
2s10,orientere,ere,6.475756239,M,CORRECT
2s17,orientere,ere,6.909134328,M,CORRECT
2s22,orientere,ere,7.071080883,F,CORRECT
2s06,orientere,ere,6.683260816,F,CORRECT
2s16,orientere,ere,6.8742502,M,CORRECT
2s03,orientere,ere,6.958163182,M,CORRECT
2s18,orientere,ere,7.015523893,F,CORRECT
2s15,orientere,ere,6.978986976,M,ERROR
2s08,orientere,ere,6.916149945,F,CORRECT
2s21,orientere,ere,6.918784236,F,CORRECT
2s07,orientere,ere,6.61118045,F,CORRECT
2s13,orientere,ere,6.748360875,F,CORRECT
2s05,orientere,ere,6.70638545,F,CORRECT
2s09,orientere,ere,6.925428189,F,CORRECT
2s12,parkere,ere,6.805290566,F,CORRECT
2s07,parkere,ere,6.753076126,F,CORRECT
2s06,parkere,ere,6.547330456,F,CORRECT
2s18,parkere,ere,6.54412765,F,CORRECT
2s22,parkere,ere,7.01954707,F,CORRECT
2s08,parkere,ere,6.931159257,F,CORRECT
2s19,parkere,ere,6.638803364,F,CORRECT
2s21,parkere,ere,6.781783809,F,CORRECT
2s15,parkere,ere,6.706409912,M,CORRECT
2s11,parkere,ere,6.5832709,M,CORRECT
2s16,parkere,ere,6.726640993,M,ERROR
2s17,parkere,ere,6.807979142,M,CORRECT
2s14,parkere,ere,6.916615907,M,CORRECT
2s09,parkere,ere,6.821914126,F,CORRECT
2s05,parkere,ere,6.689537078,F,ERROR
2s03,parkere,ere,6.828679604,M,CORRECT
2s01,parkere,ere,7.041525393,M,CORRECT
2s13,parkere,ere,6.583492206,F,CORRECT
2s02,parkere,ere,6.769653458,F,CORRECT
2s20,parkere,ere,6.622829405,F,CORRECT
2s22,pejsen,en,6.743375796,F,CORRECT
2s20,pejsen,en,6.469405344,F,CORRECT
2s08,pejsen,en,6.784875527,F,CORRECT
2s02,pejsen,en,6.730003266,F,CORRECT
2s05,pejsen,en,6.556124734,F,CORRECT
2s03,pejsen,en,6.711241487,M,CORRECT
2s01,pejsen,en,6.858386447,M,CORRECT
2s07,pejsen,en,6.649528444,F,CORRECT
2s16,pejsen,en,6.430896205,M,CORRECT
2s21,pejsen,en,6.72470946,F,CORRECT
2s14,pejsen,en,6.700915594,M,CORRECT
2s06,pejsen,en,6.706214205,F,CORRECT
2s11,pejsen,en,6.560054235,M,CORRECT
2s10,pejsen,en,6.774143883,M,CORRECT
2s09,pejsen,en,6.643203624,F,CORRECT
2s19,pejsen,en,6.49089044,F,CORRECT
2s18,pejsen,en,6.65362403,F,CORRECT
2s15,pejsen,en,6.752387192,M,CORRECT
2s17,pejsen,en,6.9859193,M,CORRECT
2s12,pejsen,en,6.803594044,F,CORRECT
2s13,pejsen,en,6.800181204,F,CORRECT
2s09,personer,er,6.8161661670000004,F,CORRECT
2s11,personer,er,6.913399321,M,CORRECT
2s17,personer,er,6.892144055,M,CORRECT
2s04,personer,er,7.000133893,M,CORRECT
2s21,personer,er,6.848949627,F,CORRECT
2s10,personer,er,6.464962066,M,ERROR
2s01,personer,er,6.893311468,M,CORRECT
2s15,personer,er,6.828495598,M,CORRECT
2s19,personer,er,6.730636166,F,CORRECT
2s08,personer,er,6.980522353,F,CORRECT
2s03,personer,er,6.941712162,M,CORRECT
2s02,personer,er,7.011340219,F,CORRECT
2s18,personer,er,6.898825527,F,CORRECT
2s07,personer,er,6.673803529,F,CORRECT
2s13,personer,er,6.660664775,F,CORRECT
2s14,personer,er,6.876563845,M,CORRECT
2s20,personer,er,7.002956362,F,CORRECT
2s12,personer,er,6.748595407,F,CORRECT
2s06,personer,er,7.006133475,F,CORRECT
2s06,plantet,et,6.8525913449999996,F,CORRECT
2s05,plantet,et,6.457632705,F,CORRECT
2s22,plantet,et,6.882970662,F,CORRECT
2s07,plantet,et,6.775183426,F,CORRECT
2s04,plantet,et,6.733937463,M,CORRECT
2s02,plantet,et,6.872646102,F,CORRECT
2s08,plantet,et,6.666345919,F,CORRECT
2s20,plantet,et,6.60486481,F,CORRECT
2s12,plantet,et,6.893534643,F,CORRECT
2s14,plantet,et,6.698329704,M,CORRECT
2s21,plantet,et,6.717429776,F,CORRECT
2s09,plantet,et,6.580014809,F,CORRECT
2s10,plantet,et,6.528147958,M,CORRECT
2s16,plantet,et,6.463029457,M,CORRECT
2s11,plantet,et,6.5815264000000004,M,CORRECT
2s01,plantet,et,6.552750368,M,CORRECT
2s13,plantet,et,6.509737372,F,CORRECT
2s17,plantet,et,6.724445234,M,CORRECT
2s18,plantet,et,6.435332726,F,CORRECT
2s19,plantet,et,6.536793042,F,CORRECT
2s15,plantet,et,6.602913484,M,CORRECT
2s02,pligten,en,6.7682633,F,CORRECT
2s22,pligten,en,6.745883199,F,CORRECT
2s03,pligten,en,6.792220963,M,CORRECT
2s08,pligten,en,6.8398511,F,CORRECT
2s20,pligten,en,6.588321067,F,CORRECT
2s21,pligten,en,6.84010793,F,CORRECT
2s01,pligten,en,6.789579666,M,CORRECT
2s19,pligten,en,6.535705604,F,CORRECT
2s06,pligten,en,6.533207274,F,CORRECT
2s05,pligten,en,6.676214066,F,CORRECT
2s07,pligten,en,6.461874344,F,CORRECT
2s18,pligten,en,6.737737717,F,CORRECT
2s10,pligten,en,6.664702345,M,CORRECT
2s13,pligten,en,6.452238211,F,CORRECT
2s12,pligten,en,6.776552601,F,CORRECT
2s14,pligten,en,7.055545776,M,CORRECT
2s11,pligten,en,6.614336785,M,CORRECT
2s17,pligten,en,6.694524929,M,CORRECT
2s09,pligten,en,6.554559988,F,CORRECT
2s15,pligten,en,6.925428189,M,CORRECT
2s01,prinsen,en,6.643203624,M,CORRECT
2s18,prinsen,en,6.955926204,F,CORRECT
2s21,prinsen,en,6.774955048,F,CORRECT
2s05,prinsen,en,6.485581353,F,CORRECT
2s19,prinsen,en,6.706348757,F,CORRECT
2s02,prinsen,en,6.703985341,F,CORRECT
2s17,prinsen,en,6.706984579,M,CORRECT
2s07,prinsen,en,7.009842443,F,CORRECT
2s20,prinsen,en,6.612591958,F,CORRECT
2s03,prinsen,en,6.754895432,M,CORRECT
2s09,prinsen,en,6.647402989,F,CORRECT
2s06,prinsen,en,6.656533704,F,ERROR
2s04,prinsen,en,6.746400378,M,CORRECT
2s15,prinsen,en,6.736361793,M,CORRECT
2s13,prinsen,en,6.557317983,F,CORRECT
2s14,prinsen,en,6.534471744,M,CORRECT
2s11,prinsen,en,6.902521607,M,CORRECT
2s10,prinsen,en,6.685099109,M,CORRECT
2s12,prinsen,en,6.69416594,F,CORRECT
2s17,problemer,er,6.552236809,M,CORRECT
2s11,problemer,er,6.817053464,M,CORRECT
2s03,problemer,er,7.005580475,M,CORRECT
2s09,problemer,er,6.703151303,F,CORRECT
2s10,problemer,er,6.588582539,M,CORRECT
2s16,problemer,er,6.651171277,M,CORRECT
2s05,problemer,er,6.455214286,F,CORRECT
2s18,problemer,er,6.618765685,F,CORRECT
2s21,problemer,er,6.802861321,F,CORRECT
2s20,problemer,er,6.769538642,F,CORRECT
2s15,problemer,er,6.741181079,M,CORRECT
2s04,problemer,er,6.775913886,M,CORRECT
2s08,problemer,er,6.883155162,F,CORRECT
2s01,problemer,er,6.794149755,M,CORRECT
2s13,problemer,er,6.584501295,F,CORRECT
2s02,problemer,er,6.93046544,F,CORRECT
2s19,problemer,er,6.679825291,F,CORRECT
2s06,problemer,er,6.680252239,F,CORRECT
2s12,problemer,er,6.83315026,F,CORRECT
2s14,problemer,er,6.666091278,M,CORRECT
2s07,problemer,er,6.735138478,F,CORRECT
2s15,produktiv,iv,6.643542307,M,CORRECT
2s18,produktiv,iv,6.764865951,F,CORRECT
2s10,produktiv,iv,6.860674154,M,CORRECT
2s20,produktiv,iv,6.564574591,F,CORRECT
2s01,produktiv,iv,6.680365224,M,CORRECT
2s17,produktiv,iv,6.781137078,M,CORRECT
2s08,produktiv,iv,6.873412251,F,CORRECT
2s02,produktiv,iv,6.656559415,F,CORRECT
2s19,produktiv,iv,7.00475494,F,ERROR
2s16,produktiv,iv,6.556266862,M,CORRECT
2s14,produktiv,iv,6.652785607,M,CORRECT
2s09,produktiv,iv,6.786344421,F,CORRECT
2s04,produktiv,iv,6.80356075,M,CORRECT
2s05,produktiv,iv,6.555527574,F,CORRECT
2s03,produktiv,iv,6.689611707,M,CORRECT
2s22,produktiv,iv,6.685711123,F,CORRECT
2s06,produktiv,iv,6.575870504,F,CORRECT
2s13,produktiv,iv,6.647973677,F,CORRECT
2s12,produktiv,iv,6.598767851,F,CORRECT
2s21,produktiv,iv,6.844858077,F,CORRECT
2s11,produktiv,iv,6.811662793,M,CORRECT
2s07,produktiv,iv,6.664740598,F,CORRECT
2s14,punktere,ere,6.847548695,M,CORRECT
2s15,punktere,ere,6.767389154,M,CORRECT
2s06,punktere,ere,6.652385496,F,CORRECT
2s03,punktere,ere,6.587880539,M,CORRECT
2s09,punktere,ere,6.785271211,F,CORRECT
2s21,punktere,ere,6.795034409,F,CORRECT
2s16,punktere,ere,6.552236809,M,CORRECT
2s02,punktere,ere,6.670183134,F,CORRECT
2s04,punktere,ere,6.939428349,M,CORRECT
2s05,punktere,ere,6.527840952,F,CORRECT
2s18,punktere,ere,6.506561038,F,CORRECT
2s10,punktere,ere,6.66574741,M,CORRECT
2s08,punktere,ere,6.803938016,F,CORRECT
2s11,punktere,ere,6.740176511,M,CORRECT
2s13,punktere,ere,6.82748838,F,ERROR
2s20,punktere,ere,6.505933526,F,CORRECT
2s01,punktere,ere,6.861658983,M,CORRECT
2s12,punktere,ere,6.879870075,F,CORRECT
2s19,punktere,ere,6.534239318,F,CORRECT
2s17,punktere,ere,6.749017427,M,CORRECT
2s10,refleksiv,iv,6.724433222,M,CORRECT
2s02,refleksiv,iv,7.057983992,F,CORRECT
2s08,refleksiv,iv,7.047534613,F,CORRECT
2s22,refleksiv,iv,6.908694837,F,CORRECT
2s18,refleksiv,iv,6.627472431,F,CORRECT
2s17,refleksiv,iv,6.730851022,M,CORRECT
2s09,refleksiv,iv,6.952881597,F,CORRECT
2s01,refleksiv,iv,6.626956131,M,CORRECT
2s11,refleksiv,iv,6.730122712,M,CORRECT
2s03,refleksiv,iv,7.006749573,M,CORRECT
2s04,refleksiv,iv,6.859835236,M,CORRECT
2s06,refleksiv,iv,6.892885266,F,CORRECT
2s13,refleksiv,iv,6.930054786,F,CORRECT
2s05,refleksiv,iv,6.73385417,F,CORRECT
2s19,refleksiv,iv,6.712980502,F,CORRECT
2s21,refleksiv,iv,6.784875527,F,CORRECT
2s12,refleksiv,iv,6.711338855,F,CORRECT
2s07,refleksiv,iv,6.612000711,F,CORRECT
2s15,refleksiv,iv,6.578153387,M,CORRECT
2s03,reoler,er,6.708962819,M,CORRECT
2s09,reoler,er,6.831565141,F,CORRECT
2s15,reoler,er,6.725693688,M,CORRECT
2s11,reoler,er,6.746388627,M,CORRECT
2s01,reoler,er,6.90889463,M,CORRECT
2s10,reoler,er,6.750539908,M,CORRECT
2s08,reoler,er,6.741594432,F,CORRECT
2s02,reoler,er,6.803793784,F,CORRECT
2s19,reoler,er,6.733509029,F,CORRECT
2s16,reoler,er,6.716957904,M,CORRECT
2s04,reoler,er,6.739525959,M,CORRECT
2s12,reoler,er,6.669777239,F,CORRECT
2s05,reoler,er,6.511210268,F,CORRECT
2s21,reoler,er,6.772759958,F,CORRECT
2s13,reoler,er,6.70623867,F,CORRECT
2s20,reoler,er,6.650110859,F,CORRECT
2s07,reoler,er,6.92605678,F,CORRECT
2s22,reoler,er,6.843941828,F,CORRECT
2s18,reoler,er,6.74415341,F,CORRECT
2s17,reoler,er,6.78505643,M,CORRECT
2s16,ruinere,ere,6.664702345,M,CORRECT
2s02,ruinere,ere,6.73567312,F,CORRECT
2s06,ruinere,ere,6.685786038,F,CORRECT
2s15,ruinere,ere,6.87837796,M,CORRECT
2s05,ruinere,ere,6.582634372,F,CORRECT
2s04,ruinere,ere,7.016125262,M,CORRECT
2s14,ruinere,ere,6.818104057,M,CORRECT
2s21,ruinere,ere,6.851618696,F,CORRECT
2s08,ruinere,ere,6.96772086,F,CORRECT
2s10,ruinere,ere,6.688790484,M,CORRECT
2s20,ruinere,ere,6.655530436,F,CORRECT
2s11,ruinere,ere,6.965977016,M,CORRECT
2s17,ruinere,ere,6.829534244,M,CORRECT
2s22,ruinere,ere,6.942987279,F,CORRECT
2s07,ruinere,ere,6.973430654,F,CORRECT
2s18,ruinere,ere,6.96434353,F,CORRECT
2s13,ruinere,ere,6.673474943,F,CORRECT
2s09,ruinere,ere,6.89349407,F,CORRECT
2s12,ruinere,ere,7.064690649,F,CORRECT
2s16,rullende,ende,6.643268764,M,CORRECT
2s11,rullende,ende,6.697478593,M,CORRECT
2s10,rullende,ende,6.717611206,M,CORRECT
2s14,rullende,ende,6.885049441,M,CORRECT
2s13,rullende,ende,6.669307716,F,CORRECT
2s09,rullende,ende,6.70517387,F,CORRECT
2s17,rullende,ende,6.717925607,M,CORRECT
2s03,rullende,ende,6.857682292,M,CORRECT
2s12,rullende,ende,6.849246542,F,CORRECT
2s06,rullende,ende,6.584017612,F,CORRECT
2s19,rullende,ende,6.668596668,F,CORRECT
2s20,rullende,ende,6.435108159,F,CORRECT
2s18,rullende,ende,6.643229681,F,CORRECT
2s02,rullende,ende,6.5583396370000004,F,CORRECT
2s12,rystes,s,6.609968997,F,CORRECT
2s10,rystes,s,6.611866288,M,CORRECT
2s15,rystes,s,6.875056452,M,CORRECT
2s13,rystes,s,6.84351538,F,CORRECT
2s18,rystes,s,6.718542029,F,CORRECT
2s21,rystes,s,6.912543796,F,CORRECT
2s09,rystes,s,6.737879946,F,CORRECT
2s11,rystes,s,6.540510384,M,CORRECT
2s08,rystes,s,6.901324647,F,CORRECT
2s17,rystes,s,6.528016395,M,CORRECT
2s19,rystes,s,6.603144047,F,CORRECT
2s04,rystes,s,6.765822983,M,ERROR
2s22,rystes,s,7.012160338,F,CORRECT
2s06,rystes,s,6.668380715,F,CORRECT
2s03,rystes,s,6.671539153,M,CORRECT
2s01,rystes,s,6.675255595,M,CORRECT
2s02,rystes,s,6.781534243,F,CORRECT
2s15,rytmisk,isk,6.619379633,M,CORRECT
2s20,rytmisk,isk,6.557417356,F,CORRECT
2s07,rytmisk,isk,6.691401127,F,CORRECT
2s05,rytmisk,isk,6.631131834,F,CORRECT
2s10,rytmisk,isk,6.780807879,M,CORRECT
2s09,rytmisk,isk,6.558878422,F,CORRECT
2s19,rytmisk,isk,6.946870217,F,CORRECT
2s11,rytmisk,isk,6.605609104,M,ERROR
2s14,rytmisk,isk,6.561101385,M,CORRECT
2s08,rytmisk,isk,6.727743054,F,CORRECT
2s03,rytmisk,isk,7.020673166,M,CORRECT
2s04,rytmisk,isk,6.711910697,M,CORRECT
2s06,rytmisk,isk,6.547846541,F,CORRECT
2s02,rytmisk,isk,6.620206531,F,CORRECT
2s22,rytmisk,isk,6.860527394,F,CORRECT
2s21,rytmisk,isk,6.71995474,F,CORRECT
2s12,rytmisk,isk,6.591207231,F,CORRECT
2s18,rytmisk,isk,6.503449499,F,CORRECT
2s18,saksen,en,6.734222983,F,CORRECT
2s05,saksen,en,6.718155299,F,CORRECT
2s17,saksen,en,6.871174279,M,CORRECT
2s21,saksen,en,7.011592635,F,CORRECT
2s20,saksen,en,6.687158482,F,CORRECT
2s01,saksen,en,6.751954906,M,CORRECT
2s16,saksen,en,6.599366971,M,CORRECT
2s15,saksen,en,6.67098176,M,CORRECT
2s08,saksen,en,6.962650578,F,CORRECT
2s19,saksen,en,6.841348347,F,CORRECT
2s07,saksen,en,6.729322152,F,CORRECT
2s13,saksen,en,6.780069624,F,CORRECT
2s03,saksen,en,6.681544529,M,CORRECT
2s14,saksen,en,6.784875527,M,CORRECT
2s11,saksen,en,6.80800124,M,CORRECT
2s02,saksen,en,6.864753828,F,CORRECT
2s10,saksen,en,6.820649352,M,CORRECT
2s09,saksen,en,6.728042317,F,CORRECT
2s12,saksen,en,6.986418574,F,CORRECT
2s04,sangbar,bar,6.738555257,M,CORRECT
2s13,sangbar,bar,6.626717749,F,CORRECT
2s03,sangbar,bar,6.66771986,M,CORRECT
2s02,sangbar,bar,6.867474804,F,CORRECT
2s17,sangbar,bar,6.685786038,M,CORRECT
2s11,sangbar,bar,6.861145736,M,CORRECT
2s20,sangbar,bar,6.635644673,F,CORRECT
2s22,sangbar,bar,6.958942568,F,CORRECT
2s21,sangbar,bar,7.061334367,F,CORRECT
2s19,sangbar,bar,6.736670354,F,CORRECT
2s12,sangbar,bar,6.528104106,F,CORRECT
2s09,sangbar,bar,6.75732766,F,CORRECT
2s07,sangbar,bar,7.065835371,F,CORRECT
2s06,sangbar,bar,6.599053839,F,CORRECT
2s18,sangbar,bar,6.602085731,F,CORRECT
2s16,sangbar,bar,6.49992237,M,CORRECT
2s10,sangbar,bar,6.720364897,M,CORRECT
2s15,sangbar,bar,6.608230019,M,CORRECT
2s05,sangbar,bar,6.615757239,F,CORRECT
2s11,satses,s,6.774966468,M,CORRECT
2s05,satses,s,6.915505171,F,CORRECT
2s10,satses,s,6.9417024959999996,M,CORRECT
2s17,satses,s,6.854649817,M,CORRECT
2s04,satses,s,6.90950375,M,CORRECT
2s09,satses,s,6.768102331,F,CORRECT
2s08,satses,s,7.044285919,F,CORRECT
2s14,satses,s,6.711119765,M,CORRECT
2s19,satses,s,6.720750774,F,CORRECT
2s15,satses,s,6.714437485,M,CORRECT
2s06,satses,s,6.994464944,F,ERROR
2s21,satses,s,6.911836938,F,CORRECT
2s13,satses,s,6.713915643,F,CORRECT
2s18,satses,s,6.893990984,F,CORRECT
2s16,satses,s,6.664702345,M,CORRECT
2s07,satses,s,6.776632412,F,CORRECT
2s20,satses,s,6.797895769,F,CORRECT
2s01,satses,s,6.887787238,M,CORRECT
2s02,satses,s,6.927636335,F,CORRECT
2s03,satses,s,6.881103248,M,CORRECT
2s22,satses,s,7.066006113,F,CORRECT
2s05,sceneri,eri,6.875025454,F,CORRECT
2s04,sceneri,eri,6.858218336,M,CORRECT
2s01,sceneri,eri,6.904128711,M,CORRECT
2s03,sceneri,eri,6.87406405,M,CORRECT
2s16,sceneri,eri,6.848185725,M,CORRECT
2s11,sceneri,eri,6.845220083,M,CORRECT
2s15,sceneri,eri,6.826686211,M,CORRECT
2s19,sceneri,eri,6.903717137,F,CORRECT
2s02,sceneri,eri,6.861878866,F,CORRECT
2s09,sceneri,eri,7.070537174,F,CORRECT
2s10,sceneri,eri,6.852147427,M,CORRECT
2s21,sceneri,eri,6.877430083,F,CORRECT
2s22,sceneri,eri,7.031917922,F,CORRECT
2s15,sejlende,ende,6.880137392,M,CORRECT
2s10,sejlende,ende,6.963606172,M,CORRECT
2s09,sejlende,ende,6.857608695,F,CORRECT
2s16,sejlende,ende,6.831910415,M,ERROR
2s08,sejlende,ende,6.947081756,F,CORRECT
2s21,sejlende,ende,6.882970662,F,CORRECT
2s20,sejlende,ende,6.742715528,F,CORRECT
2s07,sejlende,ende,6.737939202,F,CORRECT
2s01,sejlende,ende,6.841348347,M,CORRECT
2s19,sejlende,ende,6.858008157,F,CORRECT
2s03,sejlende,ende,6.839069503,M,CORRECT
2s06,sejlende,ende,6.617336131,F,CORRECT
2s11,sejlende,ende,6.828809469,M,CORRECT
2s05,sejlende,ende,6.651868987,F,CORRECT
2s02,sejlende,ende,6.775742732,F,CORRECT
2s18,sejlende,ende,6.729238475,F,CORRECT
2s04,sejlende,ende,6.895814268,M,CORRECT
2s11,sekunder,er,6.784841604,M,CORRECT
2s14,sekunder,er,6.817217692,M,CORRECT
2s13,sekunder,er,6.665275991,F,CORRECT
2s09,sekunder,er,6.812796038,F,CORRECT
2s16,sekunder,er,6.633239483,M,CORRECT
2s15,sekunder,er,6.707522266,M,CORRECT
2s06,sekunder,er,6.595411593,F,CORRECT
2s10,sekunder,er,6.661944251,M,CORRECT
2s01,sekunder,er,6.720859275,M,CORRECT
2s19,sekunder,er,6.689163851,F,CORRECT
2s12,sekunder,er,6.768205814,F,CORRECT
2s07,sekunder,er,6.694141178,F,CORRECT
2s05,sekunder,er,6.676944913,F,CORRECT
2s03,sekunder,er,6.606690726,M,CORRECT
2s20,sekunder,er,6.557956639,F,CORRECT
2s18,sekunder,er,6.692951852,F,CORRECT
2s21,sekunder,er,6.862360344,F,CORRECT
2s02,sekunder,er,6.738756578,F,CORRECT
2s04,sekunder,er,6.846688059,M,CORRECT
2s17,sekunder,er,6.785259908,M,CORRECT
2s22,sekunder,er,6.755489488,F,CORRECT
2s15,skubbende,ende,6.821707074,M,CORRECT
2s14,skubbende,ende,6.881021084,M,CORRECT
2s12,skubbende,ende,6.964059995,F,CORRECT
2s13,skubbende,ende,6.703740108,F,CORRECT
2s10,skubbende,ende,7.022645245,M,CORRECT
2s11,skubbende,ende,6.848132655,M,CORRECT
2s16,skubbende,ende,6.908924595,M,CORRECT
2s09,skubbende,ende,6.841786402,F,CORRECT
2s18,skubbende,ende,6.7677228,F,CORRECT
2s19,skubbende,ende,6.767147479,F,CORRECT
2s06,skubbende,ende,7.016627621,F,CORRECT
2s04,skubbende,ende,6.99195855,M,CORRECT
2s20,skubbende,ende,6.736539821,F,CORRECT
2s05,skubbende,ende,6.665237758,F,CORRECT
2s02,skubbende,ende,6.990790428,F,CORRECT
2s07,skubbende,ende,6.742420624,F,ERROR
2s03,skubbende,ende,6.856167204,M,CORRECT
2s01,skubbende,ende,6.906364312,M,CORRECT
2s14,skE6vhed,hed,6.806287178,M,CORRECT
2s15,skE6vhed,hed,6.724685442,M,CORRECT
2s16,skE6vhed,hed,6.800459559,M,CORRECT
2s13,skE6vhed,hed,6.768734562,F,CORRECT
2s10,skE6vhed,hed,6.709170185,M,CORRECT
2s05,skE6vhed,hed,6.635972802,F,CORRECT
2s08,skE6vhed,hed,7.045088187,F,CORRECT
2s20,skE6vhed,hed,6.655221536,F,CORRECT
2s11,skE6vhed,hed,6.70638545,M,CORRECT
2s18,skE6vhed,hed,6.675432225,F,CORRECT
2s12,skE6vhed,hed,6.746376875,F,CORRECT
2s07,skE6vhed,hed,6.873701992,F,CORRECT
2s03,skE6vhed,hed,6.805633956,M,CORRECT
2s19,skE6vhed,hed,6.6810805,F,CORRECT
2s09,skE6vhed,hed,6.684149121,F,CORRECT
2s04,skE6vhed,hed,6.777954063,M,CORRECT
